timestamp,src_ip,dst_ip,protocol,reconstruction_error,threshold,is_anomaly,attack_type,severity,confidence,risk_score,hint
2026-05-06 09:08:27.036062,185.220.101.1,192.168.1.16,TCP,34330844.389414,0.05,True,BruteForce,HIGH,0.864,0.896,Repeated auth attempts on port 22
2026-05-06 09:03:16.036107,45.33.32.156,192.168.1.8,ICMP,18009.548427,0.05,True,ICMP,CRITICAL,0.776,0.491,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:13:58.036167,203.0.113.5,192.168.1.13,TCP,4091692.955598,0.05,True,DoS,CRITICAL,0.934,0.873,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:37:44.036213,172.217.14.196,192.168.1.13,TCP,58917364.17182,0.05,True,PortScan,HIGH,0.902,0.912,Port scan on port 50247; Unusual port usage
2026-05-06 09:16:00.036259,185.220.101.1,192.168.1.9,TCP,38817808.110081,0.05,True,Probe,MEDIUM,0.927,0.917,Maximum-size HTTPS packet; possible covert channel
2026-05-06 10:09:51.036305,104.16.0.1,192.168.1.1,TCP,39989516.428748,0.05,True,Probe,MEDIUM,0.778,0.897,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:36:35.036351,104.16.0.1,192.168.1.7,TCP,2349106.889707,0.05,True,DoS,CRITICAL,0.861,0.763,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:24:46.036399,45.33.32.156,192.168.1.1,ICMP,27159.487121,0.05,True,ICMP,CRITICAL,0.931,0.542,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:33:19.036452,91.108.4.1,192.168.1.15,TCP,44335148.0566,0.05,True,BruteForce,HIGH,0.872,0.679,Repeated auth attempts on port 3389
2026-05-06 08:29:01.036500,104.16.0.1,192.168.1.14,ICMP,8341.228745,0.05,True,ICMP,CRITICAL,0.88,0.477,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:21:05.036546,91.108.4.1,192.168.1.5,TCP,22747946.268299,0.05,True,Probe,MEDIUM,0.901,0.401,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:38:13.036594,91.108.4.1,192.168.1.5,ICMP,14754.270448,0.05,True,ICMP,CRITICAL,0.745,0.471,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:09:11.036641,104.16.0.1,192.168.1.17,TCP,35883876.405171,0.05,True,Probe,MEDIUM,0.836,0.802,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:51:22.036688,172.217.14.196,192.168.1.11,ICMP,15134.229522,0.05,True,ICMP,CRITICAL,0.714,0.809,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:28:31.036750,52.94.133.2,192.168.1.1,ICMP,6805.663063,0.05,True,ICMP,CRITICAL,0.823,0.51,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:30:16.036796,198.51.100.7,192.168.1.14,TCP,45150956.321861,0.05,True,Probe,MEDIUM,0.936,0.923,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:58:29.036842,52.94.133.2,192.168.1.17,TCP,38011224.069897,0.05,True,PortScan,HIGH,0.739,0.975,Port scan on port 7578; Unusual port usage
2026-05-06 10:13:57.036888,198.51.100.7,192.168.1.12,TCP,23682248.113398,0.05,True,PortScan,HIGH,0.884,0.947,Port scan on port 16310; Unusual port usage
2026-05-06 09:10:17.036933,198.51.100.7,192.168.1.11,TCP,7216975.607331,0.05,True,DoS,CRITICAL,0.863,0.781,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:01:50.036984,185.220.101.1,192.168.1.4,TCP,35301316.143746,0.05,True,BruteForce,HIGH,0.794,0.775,Repeated auth attempts on port 3389
2026-05-06 08:28:46.037029,52.94.133.2,192.168.1.6,TCP,6671011.37234,0.05,True,DoS,CRITICAL,0.897,0.768,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:35:51.037075,91.108.4.1,192.168.1.12,TCP,31825110.440173,0.05,True,Probe,MEDIUM,0.863,0.402,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:59:56.037120,198.51.100.7,192.168.1.4,TCP,40256088.214252,0.05,True,DoS,CRITICAL,0.7,0.652,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:54:13.037167,45.33.32.156,192.168.1.10,ICMP,26468.126459,0.05,True,ICMP,CRITICAL,0.863,0.777,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:33:59.037212,172.217.14.196,192.168.1.12,TCP,22854612.100173,0.05,True,DoS,CRITICAL,0.825,0.415,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:38:35.037257,203.0.113.5,192.168.1.17,TCP,46076500.417528,0.05,True,DoS,CRITICAL,0.746,0.957,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:03:24.037317,203.0.113.5,192.168.1.10,TCP,21378982.176929,0.05,True,DoS,CRITICAL,0.748,0.77,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:25:55.037364,91.108.4.1,192.168.1.14,TCP,43887760.101948,0.05,True,Probe,MEDIUM,0.84,0.959,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:39:00.037410,198.51.100.7,192.168.1.13,TCP,42135484.402615,0.05,True,Probe,MEDIUM,0.837,0.521,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:35:42.037458,45.33.32.156,192.168.1.1,TCP,23881970.088193,0.05,True,Probe,MEDIUM,0.709,0.94,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:40:59.037510,198.51.100.7,192.168.1.13,TCP,39895748.355004,0.05,True,BruteForce,HIGH,0.851,0.533,Repeated auth attempts on port 23
2026-05-06 08:54:56.037561,91.108.4.1,192.168.1.10,TCP,38529928.272212,0.05,True,BruteForce,HIGH,0.71,0.624,Repeated auth attempts on port 22
2026-05-06 10:13:19.037606,45.33.32.156,192.168.1.6,TCP,1297259.956837,0.05,True,DoS,CRITICAL,0.979,0.846,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:50:27.037657,172.217.14.196,192.168.1.17,TCP,34620256.37762,0.05,True,BruteForce,HIGH,0.888,0.929,Repeated auth attempts on port 3389
2026-05-06 08:43:31.037703,104.16.0.1,192.168.1.19,TCP,29832950.360934,0.05,True,DoS,CRITICAL,0.788,0.743,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:19:00.037751,45.33.32.156,192.168.1.10,TCP,36037648.224702,0.05,True,DoS,CRITICAL,0.912,0.593,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:32:39.037797,104.16.0.1,192.168.1.2,ICMP,4327.65868,0.05,True,ICMP,CRITICAL,0.877,0.549,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:45:35.037846,185.220.101.1,192.168.1.9,ICMP,8032.323565,0.05,True,ICMP,CRITICAL,0.786,0.861,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:17:25.037917,52.94.133.2,192.168.1.7,ICMP,27581.519367,0.05,True,ICMP,CRITICAL,0.733,0.594,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:45:59.037976,172.217.14.196,192.168.1.3,TCP,34032872.312449,0.05,True,PortScan,HIGH,0.898,0.44,Port scan on port 14863; Unusual port usage
2026-05-06 09:12:33.038022,172.217.14.196,192.168.1.5,TCP,12756092.454171,0.05,True,DoS,CRITICAL,0.721,0.883,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:16:12.038069,185.220.101.1,192.168.1.7,TCP,38779696.422118,0.05,True,PortScan,HIGH,0.959,0.691,Port scan on port 3079; Unusual port usage
2026-05-06 10:18:58.038115,104.16.0.1,192.168.1.13,TCP,27954206.495205,0.05,True,PortScan,HIGH,0.843,0.775,Port scan on port 22921; Unusual port usage
2026-05-06 09:40:33.038160,52.94.133.2,192.168.1.1,TCP,2960039.047193,0.05,True,DoS,CRITICAL,0.941,0.509,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:24:09.038206,185.220.101.1,192.168.1.16,TCP,26382980.385847,0.05,True,Probe,MEDIUM,0.91,0.892,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:39:41.038257,104.16.0.1,192.168.1.17,TCP,3961188.924197,0.05,True,DoS,CRITICAL,0.767,0.556,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:18:46.038311,104.16.0.1,192.168.1.13,TCP,41573440.090508,0.05,True,BruteForce,HIGH,0.867,0.707,Repeated auth attempts on port 21
2026-05-06 09:54:43.038360,172.217.14.196,192.168.1.10,TCP,43183152.492012,0.05,True,Probe,MEDIUM,0.721,0.816,Maximum-size HTTPS packet; possible covert channel
2026-05-06 10:10:20.038418,203.0.113.5,192.168.1.19,ICMP,11590.323573,0.05,True,ICMP,CRITICAL,0.781,0.42,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:14:40.038469,198.51.100.7,192.168.1.14,TCP,43339572.490642,0.05,True,Probe,MEDIUM,0.853,0.615,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:47:10.038579,45.33.32.156,192.168.1.11,TCP,10724593.206908,0.05,True,DoS,CRITICAL,0.706,0.595,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:52:20.038695,104.16.0.1,192.168.1.6,TCP,28956614.498753,0.05,True,DoS,CRITICAL,0.78,0.629,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:01:47.038798,203.0.113.5,192.168.1.7,ICMP,9055.732727,0.05,True,ICMP,CRITICAL,0.956,0.989,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:00:20.038872,198.51.100.7,192.168.1.17,TCP,43009048.19043,0.05,True,BruteForce,HIGH,0.72,0.589,Repeated auth attempts on port 23
2026-05-06 09:29:45.038933,104.16.0.1,192.168.1.5,ICMP,7383.627655,0.05,True,ICMP,CRITICAL,0.923,0.435,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:33:41.038982,172.217.14.196,192.168.1.4,TCP,42696808.10585,0.05,True,PortScan,HIGH,0.928,0.956,Port scan on port 16642; Unusual port usage
2026-05-06 10:03:38.039030,104.16.0.1,192.168.1.19,TCP,13462014.433828,0.05,True,DoS,CRITICAL,0.71,0.948,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:37:38.039077,52.94.133.2,192.168.1.2,TCP,76729.46872,0.05,True,DoS,CRITICAL,0.901,0.777,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:18:23.039124,45.33.32.156,192.168.1.4,TCP,38836132.309808,0.05,True,PortScan,HIGH,0.946,0.608,Port scan on port 19771; Unusual port usage
2026-05-06 09:18:19.039179,52.94.133.2,192.168.1.13,TCP,24642766.182951,0.05,True,BruteForce,HIGH,0.786,0.876,Repeated auth attempts on port 23
2026-05-06 08:53:22.039227,104.16.0.1,192.168.1.1,TCP,2655480.55779,0.05,True,DoS,CRITICAL,0.78,0.634,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:57:09.039277,203.0.113.5,192.168.1.15,TCP,30512906.335418,0.05,True,DoS,CRITICAL,0.776,0.674,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:19:12.039335,52.94.133.2,192.168.1.9,TCP,36661708.328394,0.05,True,BruteForce,HIGH,0.769,0.858,Repeated auth attempts on port 23
2026-05-06 09:23:22.039410,203.0.113.5,192.168.1.1,TCP,28226916.402547,0.05,True,BruteForce,HIGH,0.76,0.655,Repeated auth attempts on port 21
2026-05-06 09:48:28.039475,104.16.0.1,192.168.1.16,TCP,20589020.491954,0.05,True,BruteForce,HIGH,0.71,0.956,Repeated auth attempts on port 23
2026-05-06 09:25:55.039526,203.0.113.5,192.168.1.4,TCP,44803668.443321,0.05,True,PortScan,HIGH,0.811,0.468,Port scan on port 17293; Unusual port usage
2026-05-06 10:13:00.039583,185.220.101.1,192.168.1.3,TCP,44503300.170367,0.05,True,PortScan,HIGH,0.802,0.759,Port scan on port 29596; Unusual port usage
2026-05-06 09:29:21.039631,104.16.0.1,192.168.1.12,TCP,17618436.185368,0.05,True,DoS,CRITICAL,0.793,0.525,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:36:34.039685,172.217.14.196,192.168.1.1,TCP,26561876.13795,0.05,True,Probe,MEDIUM,0.966,0.984,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:01:36.039743,52.94.133.2,192.168.1.5,ICMP,15859.5902,0.05,True,ICMP,CRITICAL,0.829,0.761,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:33:17.039795,104.16.0.1,192.168.1.11,TCP,44515904.204991,0.05,True,PortScan,HIGH,0.822,0.405,Port scan on port 43701; Unusual port usage
2026-05-06 10:11:00.039860,45.33.32.156,192.168.1.11,TCP,25103512.135028,0.05,True,BruteForce,HIGH,0.834,0.565,Repeated auth attempts on port 21
2026-05-06 09:10:05.039911,198.51.100.7,192.168.1.14,TCP,38522240.497293,0.05,True,PortScan,HIGH,0.911,0.583,Port scan on port 5004; Unusual port usage
2026-05-06 09:27:07.039961,172.217.14.196,192.168.1.1,ICMP,24253.901905,0.05,True,ICMP,CRITICAL,0.954,0.417,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:52:29.040021,172.217.14.196,192.168.1.11,TCP,38755528.086951,0.05,True,PortScan,HIGH,0.926,0.936,Port scan on port 28995; Unusual port usage
2026-05-06 10:09:56.040090,185.220.101.1,192.168.1.11,TCP,43327600.242451,0.05,True,Probe,MEDIUM,0.787,0.824,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:52:39.040144,203.0.113.5,192.168.1.12,TCP,21769476.288473,0.05,True,DoS,CRITICAL,0.762,0.765,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:48:57.040192,185.220.101.1,192.168.1.19,TCP,22508916.444682,0.05,True,DoS,CRITICAL,0.965,0.462,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:19:19.040241,198.51.100.7,192.168.1.12,TCP,22693318.230547,0.05,True,Probe,MEDIUM,0.832,0.801,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:23:23.040289,198.51.100.7,192.168.1.7,ICMP,10210.455844,0.05,True,ICMP,CRITICAL,0.927,0.858,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:57:06.040337,104.16.0.1,192.168.1.19,TCP,2901863.977281,0.05,True,DoS,CRITICAL,0.825,0.756,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:28:05.040384,45.33.32.156,192.168.1.6,TCP,50366216.199522,0.05,True,DoS,CRITICAL,0.81,0.78,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:51:46.040439,203.0.113.5,192.168.1.3,TCP,45511700.393184,0.05,True,BruteForce,HIGH,0.754,0.48,Repeated auth attempts on port 21
2026-05-06 09:26:43.040491,203.0.113.5,192.168.1.13,TCP,30253406.369674,0.05,True,Probe,MEDIUM,0.842,0.898,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:29:26.040543,91.108.4.1,192.168.1.16,TCP,26892626.161884,0.05,True,Probe,MEDIUM,0.916,0.935,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:29:46.040591,198.51.100.7,192.168.1.11,ICMP,8552.140388,0.05,True,ICMP,CRITICAL,0.737,0.836,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:09:18.040638,203.0.113.5,192.168.1.7,TCP,30227868.233881,0.05,True,Probe,MEDIUM,0.847,0.931,Maximum-size HTTPS packet; possible covert channel
2026-05-06 10:22:18.040700,45.33.32.156,192.168.1.2,TCP,25188936.059013,0.05,True,Probe,MEDIUM,0.852,0.944,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:51:21.040746,185.220.101.1,192.168.1.9,TCP,85250968.251673,0.05,True,PortScan,HIGH,0.703,0.402,Port scan on port 58103; Unusual port usage
2026-05-06 09:49:05.040792,198.51.100.7,192.168.1.18,TCP,35256452.365098,0.05,True,Probe,MEDIUM,0.95,0.74,Maximum-size HTTPS packet; possible covert channel
2026-05-06 10:22:11.040838,203.0.113.5,192.168.1.14,ICMP,22043.931737,0.05,True,ICMP,CRITICAL,0.789,0.858,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:37:33.040884,172.217.14.196,192.168.1.10,TCP,7170693.371904,0.05,True,DoS,CRITICAL,0.726,0.405,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:40:48.040933,52.94.133.2,192.168.1.5,TCP,8377656.814562,0.05,True,DoS,CRITICAL,0.797,0.64,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:59:07.040980,185.220.101.1,192.168.1.2,ICMP,17341.683091,0.05,True,ICMP,CRITICAL,0.91,0.681,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:10:29.041028,198.51.100.7,192.168.1.8,ICMP,26287.361411,0.05,True,ICMP,CRITICAL,0.797,0.909,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:37:44.041075,198.51.100.7,192.168.1.1,TCP,37435980.245284,0.05,True,Probe,MEDIUM,0.953,0.846,Maximum-size HTTPS packet; possible covert channel
2026-05-06 10:05:24.041124,91.108.4.1,192.168.1.17,TCP,23114910.055146,0.05,True,DoS,CRITICAL,0.904,0.943,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:02:08.041171,203.0.113.5,192.168.1.5,TCP,46279212.272668,0.05,True,PortScan,HIGH,0.936,0.841,Port scan on port 15643; Unusual port usage
2026-05-06 08:54:16.041224,52.94.133.2,192.168.1.13,TCP,27069248.13809,0.05,True,BruteForce,HIGH,0.95,0.75,Repeated auth attempts on port 22
2026-05-06 09:54:10.041286,185.220.101.1,192.168.1.2,TCP,35262068.368066,0.05,True,Probe,MEDIUM,0.815,0.85,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:21:12.041336,45.33.32.156,192.168.1.13,TCP,44464928.133984,0.05,True,Probe,MEDIUM,0.79,0.458,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:47:07.041386,91.108.4.1,192.168.1.5,TCP,27052802.448554,0.05,True,DoS,CRITICAL,0.912,0.584,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:51:53.041440,185.220.101.1,192.168.1.15,TCP,41754248.106984,0.05,True,PortScan,HIGH,0.912,0.737,Port scan on port 8685; Unusual port usage
2026-05-06 09:16:40.041489,185.220.101.1,192.168.1.6,TCP,93180520.161453,0.05,True,PortScan,HIGH,0.937,0.408,Port scan on port 63085; Unusual port usage
2026-05-06 09:59:46.041535,203.0.113.5,192.168.1.2,TCP,30133556.16986,0.05,True,Probe,MEDIUM,0.764,0.879,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:24:23.041582,45.33.32.156,192.168.1.9,TCP,34051696.181871,0.05,True,Probe,MEDIUM,0.773,0.98,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:52:26.041630,185.220.101.1,192.168.1.5,ICMP,6564.901193,0.05,True,ICMP,CRITICAL,0.709,0.579,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:46:32.041676,185.220.101.1,192.168.1.4,TCP,5697802.96452,0.05,True,DoS,CRITICAL,0.76,0.885,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:30:04.041724,172.217.14.196,192.168.1.2,ICMP,4010.433937,0.05,True,ICMP,CRITICAL,0.785,0.522,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:43:37.041777,172.217.14.196,192.168.1.11,TCP,20950868.218837,0.05,True,BruteForce,HIGH,0.711,0.904,Repeated auth attempts on port 22
2026-05-06 08:48:32.041830,91.108.4.1,192.168.1.9,TCP,45520360.381365,0.05,True,DoS,CRITICAL,0.81,0.835,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:27:19.041903,203.0.113.5,192.168.1.15,ICMP,21813.429916,0.05,True,ICMP,CRITICAL,0.868,0.985,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:08:51.041956,52.94.133.2,192.168.1.10,TCP,59188612.207127,0.05,True,PortScan,HIGH,0.783,0.868,Port scan on port 41103; Unusual port usage
2026-05-06 09:27:19.042004,172.217.14.196,192.168.1.7,ICMP,5608.929781,0.05,True,ICMP,CRITICAL,0.797,0.464,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:24:17.042055,52.94.133.2,192.168.1.8,TCP,43400084.067348,0.05,True,BruteForce,HIGH,0.8,0.785,Repeated auth attempts on port 23
2026-05-06 09:27:31.042102,185.220.101.1,192.168.1.2,TCP,39537396.470999,0.05,True,Probe,MEDIUM,0.977,0.552,Maximum-size HTTPS packet; possible covert channel
2026-05-06 08:26:33.042149,52.94.133.2,192.168.1.10,TCP,57568684.179172,0.05,True,PortScan,HIGH,0.701,0.728,Port scan on port 49084; Unusual port usage
2026-05-06 09:29:33.042203,185.220.101.1,192.168.1.3,TCP,37994548.289572,0.05,True,PortScan,HIGH,0.799,0.989,Port scan on port 20523; Unusual port usage
2026-05-06 09:41:44.042261,172.217.14.196,192.168.1.18,TCP,38535004.107879,0.05,True,PortScan,HIGH,0.849,0.531,Port scan on port 29465; Unusual port usage
2026-05-06 08:59:33.042313,203.0.113.5,192.168.1.9,ICMP,13885.842705,0.05,True,ICMP,CRITICAL,0.851,0.755,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:56:40.042366,52.94.133.2,192.168.1.14,TCP,43809188.487273,0.05,True,Probe,MEDIUM,0.865,0.558,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:50:52.042413,203.0.113.5,192.168.1.17,ICMP,4680.686345,0.05,True,ICMP,CRITICAL,0.935,0.416,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 09:16:59.042461,91.108.4.1,192.168.1.15,TCP,153764.501131,0.05,True,DoS,CRITICAL,0.833,0.831,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:31:52.042532,185.220.101.1,192.168.1.2,TCP,27686970.130917,0.05,True,BruteForce,HIGH,0.703,0.978,Repeated auth attempts on port 21
2026-05-06 10:22:54.042592,198.51.100.7,192.168.1.17,TCP,11877724.480264,0.05,True,DoS,CRITICAL,0.936,0.824,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:04:00.042645,91.108.4.1,192.168.1.13,TCP,44154256.111589,0.05,True,BruteForce,HIGH,0.804,0.852,Repeated auth attempts on port 23
2026-05-06 10:20:54.042700,52.94.133.2,192.168.1.2,TCP,20939212.183828,0.05,True,BruteForce,HIGH,0.878,0.487,Repeated auth attempts on port 22
2026-05-06 09:21:54.042748,45.33.32.156,192.168.1.1,TCP,6354695.228669,0.05,True,DoS,CRITICAL,0.912,0.563,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:42:48.042799,185.220.101.1,192.168.1.15,TCP,38242560.405442,0.05,True,BruteForce,HIGH,0.856,0.582,Repeated auth attempts on port 23
2026-05-06 09:06:52.042845,198.51.100.7,192.168.1.14,TCP,61160680.372329,0.05,True,PortScan,HIGH,0.737,0.784,Port scan on port 50740; Unusual port usage
2026-05-06 09:52:08.042890,203.0.113.5,192.168.1.1,TCP,7056104.755223,0.05,True,DoS,CRITICAL,0.925,0.89,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:10:38.042936,45.33.32.156,192.168.1.7,TCP,2738492.930833,0.05,True,DoS,CRITICAL,0.851,0.796,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:20:24.042987,172.217.14.196,192.168.1.19,TCP,41851536.100878,0.05,True,BruteForce,HIGH,0.722,0.71,Repeated auth attempts on port 23
2026-05-06 09:10:51.043034,185.220.101.1,192.168.1.10,TCP,14355451.155167,0.05,True,DoS,CRITICAL,0.894,0.516,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:27:24.043086,172.217.14.196,192.168.1.1,TCP,43853492.218172,0.05,True,BruteForce,HIGH,0.815,0.637,Repeated auth attempts on port 23
2026-05-06 09:31:35.043149,45.33.32.156,192.168.1.18,TCP,32542350.411877,0.05,True,PortScan,HIGH,0.868,0.94,Port scan on port 24576; Unusual port usage
2026-05-06 09:52:01.043201,172.217.14.196,192.168.1.15,TCP,17867100.185654,0.05,True,DoS,CRITICAL,0.937,0.723,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 09:56:22.043249,172.217.14.196,192.168.1.19,TCP,34492808.310906,0.05,True,Probe,MEDIUM,0.825,0.417,Maximum-size HTTPS packet; possible covert channel
2026-05-06 09:38:22.043296,45.33.32.156,192.168.1.8,ICMP,22792.381565,0.05,True,ICMP,CRITICAL,0.768,0.799,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:27:35.043342,91.108.4.1,192.168.1.1,ICMP,17869.838447,0.05,True,ICMP,CRITICAL,0.827,0.777,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 08:33:58.043387,172.217.14.196,192.168.1.3,TCP,21485796.09342,0.05,True,DoS,CRITICAL,0.891,0.513,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 08:52:15.043433,104.16.0.1,192.168.1.6,ICMP,4694.637144,0.05,True,ICMP,CRITICAL,0.885,0.894,IP fragmentation storm; Unusual TTL; ICMP anomaly
2026-05-06 10:01:03.043478,203.0.113.5,192.168.1.10,TCP,5500581.669054,0.05,True,DoS,CRITICAL,0.789,0.556,SYN flood; Unusual TTL; Unusual port usage
2026-05-06 10:05:17.043523,203.0.113.5,192.168.1.10,TCP,44557704.319399,0.05,True,Probe,MEDIUM,0.919,0.855,Maximum-size HTTPS packet; possible covert channel
2026-05-06 10:25:40.043861,172.217.14.196,192.168.1.2,TCP,61236200.0,0.05,True,PortScan,HIGH,0.978,0.827,Port scan on port 55577; Unusual port usage
2026-05-06 10:25:41.049346,203.0.113.5,192.168.1.9,TCP,42244928.0,0.05,True,DoS,CRITICAL,0.734,0.499,SYN flood; Unusual TTL; Unusual port usage
